ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-11,18744.448657437508,-21789.543275315646,37224.567489234476,18744.448657437508,18744.448657437508,-11091.225525942666,-11091.225525942666,-11091.225525942666,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134648425,6641.878134648425,6641.878134648425,12924.144535162912,12924.144535162912,12924.144535162912,0.0,0.0,0.0,7653.223131494842
2025-07-12,19145.91096579321,-30002.86154985646,28487.896045467896,19145.91096579321,19145.91096579321,-19893.144472110613,-19893.144472110613,-19893.144472110613,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819113396,-1903.3792819113396,-1903.3792819113396,12667.48300555473,12667.48300555473,12667.48300555473,0.0,0.0,0.0,-747.2335063174032
2025-07-13,19547.37327414891,-29768.457531634802,30613.890129498406,19547.37327414891,19547.37327414891,-20175.1579085757,-20175.1579085757,-20175.1579085757,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884266268,-1906.6827884266268,-1906.6827884266268,12388.773075604926,12388.773075604926,12388.773075604926,0.0,0.0,0.0,-627.7846344267891
2025-07-14,19948.835582504616,-27872.637207513602,29748.214003173314,19948.835582504616,19948.835582504616,-18931.2481039941,-18931.2481039941,-18931.2481039941,-30657.248195754,-30657.248195754,-30657.248195754,-358.091546970157,-358.091546970157,-358.091546970157,12084.091638730059,12084.091638730059,12084.091638730059,0.0,0.0,0.0,1017.5874785105152
2025-07-15,20350.297890860318,-30197.70301942075,30649.223740016718,20350.297890860318,20350.297890860318,-20701.101949396212,-20701.101949396212,-20701.101949396212,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434801333,-1794.1471434801333,-1794.1471434801333,11750.293389837921,11750.293389837921,11750.293389837921,0.0,0.0,0.0,-350.804058535894
2025-07-16,20751.76019921602,-27412.634467773107,32373.032471227645,20751.76019921602,20751.76019921602,-18351.278795604132,-18351.278795604132,-18351.278795604132,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630194728,920.8536630194728,920.8536630194728,11385.115737130396,11385.115737130396,11385.115737130396,0.0,0.0,0.0,2400.481403611888
2025-07-17,21153.22250757172,-30463.001580176573,29383.41841641932,21153.22250757172,21153.22250757172,-21270.423986052945,-21270.423986052945,-21270.423986052945,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368783417,-1600.4310368783417,-1600.4310368783417,10987.255246579398,10987.255246579398,10987.255246579398,0.0,0.0,0.0,-117.2014784812236
2025-07-18,21554.684816711862,-23138.171131255636,37713.68763092117,21554.684816711862,21554.684816711862,-13458.956994571437,-13458.956994571437,-13458.956994571437,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134646258,6641.878134646258,6641.878134646258,10556.413066536305,10556.413066536305,10556.413066536305,0.0,0.0,0.0,8095.727822140425
2025-07-19,21956.147125851992,-30805.58668308356,28231.655256203274,21956.147125851992,21956.147125851992,-22467.319680080847,-22467.319680080847,-22467.319680080847,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818964432,-1903.3792818964432,-1903.3792818964432,10093.307797569594,10093.307797569594,10093.307797569594,0.0,0.0,0.0,-511.172554228855
2025-07-20,22357.60943499214,-29702.328450558387,31585.983009183816,22357.60943499214,22357.60943499214,-22964.27564281791,-22964.27564281791,-22964.27564281791,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884513552,-1906.6827884513552,-1906.6827884513552,9599.655341387446,9599.655341387446,9599.655341387446,0.0,0.0,0.0,-606.6662078257687
2025-07-21,22759.071744132278,-29422.865554789965,30011.474045300027,22759.071744132278,22759.071744132278,-21937.22339490542,-21937.22339490542,-21937.22339490542,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698465335,-358.09154698465335,-358.09154698465335,9078.116347833235,9078.116347833235,9078.116347833235,0.0,0.0,0.0,821.848349226857
2025-07-22,23160.53405327241,-29062.26762495356,30581.250257005395,23160.53405327241,23160.53405327241,-23919.182394384232,-23919.182394384232,-23919.182394384232,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434853815,-1794.1471434853815,-1794.1471434853815,8532.212944855151,8532.212944855151,8532.212944855151,0.0,0.0,0.0,-758.6483411118206
2025-07-23,23561.99636241255,-26342.998752184387,33152.75862490753,23561.99636241255,23561.99636241255,-21770.177084963678,-21770.177084963678,-21770.177084963678,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630097404,920.8536630097404,920.8536630097404,7966.217447780581,7966.217447780581,7966.217447780581,0.0,0.0,0.0,1791.8192774488707
2025-07-24,23963.458671552686,-29813.6473905149,28681.877334856083,23963.458671552686,23963.458671552686,-24872.662564330007,-24872.662564330007,-24872.662564330007,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368733657,-1600.4310368733657,-1600.4310368733657,7385.01666829736,7385.01666829736,7385.01666829736,0.0,0.0,0.0,-909.203892777321
2025-07-25,24364.92098069282,-22511.472336585004,38903.79624222117,24364.92098069282,24364.92098069282,-17221.413811832394,-17221.413811832394,-17221.413811832394,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134644092,6641.878134644092,6641.878134644092,6793.956249277514,6793.956249277514,6793.956249277514,0.0,0.0,0.0,7143.507168860426
2025-07-26,24766.383316293122,-32112.588794396754,26772.103398702417,24766.383316293122,24766.383316293122,-26361.957364672577,-26361.957364672577,-26361.957364672577,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281912011,-1903.379281912011,-1903.379281912011,6198.670112993434,6198.670112993434,6198.670112993434,0.0,0.0,0.0,-1595.5740483794543
2025-07-27,25167.84565189343,-31054.237748072595,26235.22969832366,25167.84565189343,25167.84565189343,-26959.03037957912,-26959.03037957912,-26959.03037957912,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884356535,-1906.6827884356535,-1906.6827884356535,5604.900604610534,5604.900604610534,5604.900604610534,0.0,0.0,0.0,-1791.1847276856897
2025-07-28,25569.307987493732,-31363.118344977553,28577.6994045374,25569.307987493732,25569.307987493732,-25997.02451815924,-25997.02451815924,-25997.02451815924,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698826995,-358.09154698826995,-358.09154698826995,5018.31522458303,5018.31522458303,5018.31522458303,0.0,0.0,0.0,-427.7165306655079
2025-07-29,25970.770323094035,-31734.89526833518,26399.491527480608,25970.770323094035,25970.770323094035,-28007.069378158012,-28007.069378158012,-28007.069378158012,-30657.248195754,-30657.248195754,-30657.248195754,-1794.14714349063,-1794.14714349063,-1794.14714349063,4444.325961086618,4444.325961086618,4444.325961086618,0.0,0.0,0.0,-2036.299055063977
2025-07-30,26372.23265869434,-31030.349442727245,29258.58736652754,26372.23265869434,26372.23265869434,-25848.4773790392,-25848.4773790392,-25848.4773790392,-30657.248195754,-30657.248195754,-30657.248195754,920.853663034921,920.853663034921,920.853663034921,3887.9171536798813,3887.9171536798813,3887.9171536798813,0.0,0.0,0.0,523.7552796551427
2025-07-31,26773.694994294638,-33447.15587496269,28273.703797278034,26773.694994294638,26773.694994294638,-28904.191689212097,-28904.191689212097,-28904.191689212097,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368727881,-1600.4310368727881,-1600.4310368727881,3353.4875434146907,3353.4875434146907,3353.4875434146907,0.0,0.0,0.0,-2130.4966949174595
2025-08-01,27175.157329894944,-26551.43505939108,37078.654247798426,27175.157329894944,27175.157329894944,-21170.65835917763,-21170.65835917763,-21170.65835917763,-30657.248195754,-30657.248195754,-30657.248195754,6641.87813464916,6641.87813464916,6641.87813464916,2844.7117019272137,2844.7117019272137,2844.7117019272137,0.0,0.0,0.0,6004.498970717315
2025-08-02,27576.619665495255,-32520.671486188472,27385.03856798664,27576.619665495255,27576.619665495255,-30196.202080772222,-30196.202080772222,-30196.202080772222,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819123469,-1903.3792819123469,-1903.3792819123469,2364.425396894131,2364.425396894131,2364.425396894131,0.0,0.0,0.0,-2619.5824152769674
2025-08-03,27978.081999921917,-32968.68570786881,28248.22944468276,27978.081999921917,27978.081999921917,-30649.392319340976,-30649.392319340976,-30649.392319340976,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884199517,-1906.6827884199517,-1906.6827884199517,1914.538664832976,1914.538664832976,1914.538664832976,0.0,0.0,0.0,-2671.310319419059
2025-08-04,28379.54433434859,-31993.108832099722,29895.173974040044,28379.54433434859,28379.54433434859,-29519.360293553345,-29519.360293553345,-29519.360293553345,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154700276616,-358.09154700276616,-358.09154700276616,1495.9794492034237,1495.9794492034237,1495.9794492034237,0.0,0.0,0.0,-1139.815959204756
2025-08-05,28781.00666877525,-34341.071697764535,26685.005836729768,28781.00666877525,28781.00666877525,-31342.72568643446,-31342.72568643446,-31342.72568643446,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434958785,-1794.1471434958785,-1794.1471434958785,1108.6696528154207,1108.6696528154207,1108.6696528154207,0.0,0.0,0.0,-2561.7190176592085
2025-08-06,29182.46900320193,-28949.05283777191,31553.851611886465,29182.46900320193,29182.46900320193,-28984.86015173052,-28984.86015173052,-28984.86015173052,-30657.248195754,-30657.248195754,-30657.248195754,920.853663026515,920.853663026515,920.853663026515,751.5343809969648,751.5343809969648,751.5343809969648,0.0,0.0,0.0,197.60885147141016
2025-08-07,29583.9313376286,-33656.99507689553,26154.802761399784,29583.9313376286,29583.9313376286,-31835.13518120845,-31835.13518120845,-31835.13518120845,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368678123,-1600.4310368678123,-1600.4310368678123,422.544051413358,422.544051413358,422.544051413358,0.0,0.0,0.0,-2251.2038435798495
2025-08-08,29985.393672055263,-23088.72434201633,35490.93633539229,29985.393672055263,29985.393672055263,-23896.582107250568,-23896.582107250568,-23896.582107250568,-30657.248195754,-30657.248195754,-30657.248195754,6641.8781346498545,6641.8781346498545,6641.8781346498545,118.78795385357806,118.78795385357806,118.78795385357806,0.0,0.0,0.0,6088.811564804695
2025-08-09,30386.85600648192,-31519.394712795503,27505.48845589357,30386.85600648192,30386.85600648192,-32724.0506825259,-32724.0506825259,-32724.0506825259,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819126822,-1903.3792819126822,-1903.3792819126822,-163.42320485922136,-163.42320485922136,-163.42320485922136,0.0,0.0,0.0,-2337.1946760439787
2025-08-10,30788.31836260785,-32552.7275968985,26201.89020605487,30788.31836260785,30788.31836260785,-32992.36018919164,-32992.36018919164,-32992.36018919164,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884446802,-1906.6827884446802,-1906.6827884446802,-428.4292049929558,-428.4292049929558,-428.4292049929558,0.0,0.0,0.0,-2204.0418265837907
2025-08-11,31189.78071873378,-29795.446292997534,28751.016953701517,31189.78071873378,31189.78071873378,-31696.410701669014,-31696.410701669014,-31696.410701669014,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154697487514,-358.09154697487514,-358.09154697487514,-681.0709589401395,-681.0709589401395,-681.0709589401395,0.0,0.0,0.0,-506.6299829352356
2025-08-12,31591.243074859696,-32265.387341315436,28313.599136415418,31591.243074859696,31591.243074859696,-33377.920245969704,-33377.920245969704,-33377.920245969704,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143483152,-1794.147143483152,-1794.147143483152,-926.5249067325574,-926.5249067325574,-926.5249067325574,0.0,0.0,0.0,-1786.6771711100082
2025-08-13,31992.705430985625,-27865.438726475135,28942.186729363748,31992.705430985625,31992.705430985625,-30906.521257382155,-30906.521257382155,-30906.521257382155,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630279785,920.8536630279785,920.8536630279785,-1170.1267246561324,-1170.1267246561324,-1170.1267246561324,0.0,0.0,0.0,1086.1841736034694
2025-08-14,32394.167787111553,-32944.45293722355,26777.164052637887,32394.167787111553,32394.167787111553,-33674.86951151813,-33674.86951151813,-33674.86951151813,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036862836,-1600.431036862836,-1600.431036862836,-1417.1902789012977,-1417.1902789012977,-1417.1902789012977,0.0,0.0,0.0,-1280.7017244065792
2025-08-15,32795.63014323748,-20514.202320538316,39275.95119819991,32795.63014323748,32795.63014323748,-25688.197990350727,-25688.197990350727,-25688.197990350727,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134654921,6641.878134654921,6641.878134654921,-1672.827929251649,-1672.827929251649,-1672.827929251649,0.0,0.0,0.0,7107.432152886755
2025-08-16,33197.092499363396,-30958.71561720853,29684.58057114775,33197.092499363396,33197.092499363396,-34502.40573458895,-34502.40573458895,-34502.40573458895,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818920726,-1903.3792818920726,-1903.3792818920726,-1941.7782569428755,-1941.7782569428755,-1941.7782569428755,0.0,0.0,0.0,-1305.3132352255561
2025-08-17,33598.554855489325,-30871.456361710218,27299.74537530147,33598.554855489325,33598.554855489325,-34792.178041572326,-34792.178041572326,-34792.178041572326,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884289785,-1906.6827884289785,-1906.6827884289785,-2228.2470573893506,-2228.2470573893506,-2228.2470573893506,0.0,0.0,0.0,-1193.6231860830012
2025-08-18,34000.01721425345,-27226.09466373969,29313.104981134948,34000.01721425345,34000.01721425345,-33551.106750294304,-33551.106750294304,-33551.106750294304,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698937186,-358.09154698937186,-358.09154698937186,-2535.767007550935,-2535.767007550935,-2535.767007550935,0.0,0.0,0.0,448.910463959146
2025-08-19,34401.47957301757,-33013.15884075337,29725.138303468877,34401.47957301757,34401.47957301757,-35318.476143607855,-35318.476143607855,-35318.476143607855,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434820305,-1794.1471434820305,-1794.1471434820305,-2867.080804371826,-2867.080804371826,-2867.080804371826,0.0,0.0,0.0,-916.9965705902869
2025-08-20,34802.94193178169,-31063.199857804986,30845.188025697116,34802.94193178169,34802.94193178169,-32960.446325194294,-32960.446325194294,-32960.446325194294,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630195722,920.8536630195722,920.8536630195722,-3224.0517924598644,-3224.0517924598644,-3224.0517924598644,0.0,0.0,0.0,1842.495606587392
2025-08-21,35204.40429054581,-30305.123609210183,28572.363588375425,35204.40429054581,35204.40429054581,-35865.28441539413,-35865.28441539413,-35865.28441539413,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368622582,-1600.4310368622582,-1600.4310368622582,-3607.6051827778747,-3607.6051827778747,-3607.6051827778747,0.0,0.0,0.0,-660.8801248483214
2025-08-22,35605.86664930992,-23398.434177394654,35974.591921073355,35605.86664930992,35605.86664930992,-28033.07199856524,-28033.07199856524,-28033.07199856524,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134645523,6641.878134645523,6641.878134645523,-4017.701937456759,-4017.701937456759,-4017.701937456759,0.0,0.0,0.0,7572.794650744683
2025-08-23,36007.32900807405,-30723.756993557294,29221.066676044673,36007.32900807405,36007.32900807405,-37013.973771727025,-37013.973771727025,-37013.973771727025,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818924078,-1903.3792818924078,-1903.3792818924078,-4453.346294080621,-4453.346294080621,-4453.346294080621,0.0,0.0,0.0,-1006.6447636529774
2025-08-24,36408.79136683817,-29583.69289992323,27745.385519834508,36408.79136683817,36408.79136683817,-37476.55774495734,-37476.55774495734,-37476.55774495734,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884339789,-1906.6827884339789,-1906.6827884339789,-4912.626760769362,-4912.626760769362,-4912.626760769362,0.0,0.0,0.0,-1067.766378119166
2025-08-25,36810.25372560229,-31669.998593541794,30630.92839589889,36810.25372560229,36810.25372560229,-36408.129013012076,-36408.129013012076,-36408.129013012076,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915470038686,-358.0915470038686,-358.0915470038686,-5392.789270254204,-5392.789270254204,-5392.789270254204,0.0,0.0,0.0,402.1247125902155
2025-08-26,37211.716089724185,-32542.400201643082,28972.148984839903,37211.716089724185,37211.716089724185,-38341.735413003975,-38341.735413003975,-38341.735413003975,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434872788,-1794.1471434872788,-1794.1471434872788,-5890.340073762694,-5890.340073762694,-5890.340073762694,0.0,0.0,0.0,-1130.0193232797901
2025-08-27,37613.17845384607,-27863.044988475274,29446.287993120743,37613.17845384607,37613.17845384607,-36137.56945533627,-36137.56945533627,-36137.56945533627,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630223615,920.8536630223615,920.8536630223615,-6401.174922604626,-6401.174922604626,-6401.174922604626,0.0,0.0,0.0,1475.6089985098006
2025-08-28,38014.640817967964,-31377.163424330945,29060.34885967067,38014.640817967964,38014.640817967964,-39178.40939326725,-39178.40939326725,-39178.40939326725,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368572826,-1600.4310368572826,-1600.4310368572826,-6920.730160655967,-6920.730160655967,-6920.730160655967,0.0,0.0,0.0,-1163.7685752992838
2025-08-29,38416.10318208985,-22597.447767393667,39806.890773711944,38416.10318208985,38416.10318208985,-31459.52062893655,-31459.52062893655,-31459.52062893655,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134650589,6641.878134650589,6641.878134650589,-7444.150567833137,-7444.150567833137,-7444.150567833137,0.0,0.0,0.0,6956.582553153301
2025-08-30,38817.565546211736,-30690.12686067002,27414.51085992936,38817.565546211736,38817.565546211736,-40527.09565679287,-40527.09565679287,-40527.09565679287,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818927436,-1903.3792818927436,-1903.3792818927436,-7966.468179146129,-7966.468179146129,-7966.468179146129,0.0,0.0,0.0,-1709.5301105811377
2025-08-31,39219.027910333636,-29368.9356183816,30038.882073775367,39219.027910333636,39219.027910333636,-41046.716863687565,-41046.716863687565,-41046.716863687565,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884182776,-1906.6827884182776,-1906.6827884182776,-8482.785879515288,-8482.785879515288,-8482.785879515288,0.0,0.0,0.0,-1827.6889533539288
2025-09-01,39620.49027445552,-30723.9591174371,28512.205106991423,39620.49027445552,39620.49027445552,-40003.79909924634,-40003.79909924634,-40003.79909924634,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154697597756,-358.09154697597756,-358.09154697597756,-8988.45935651636,-8988.45935651636,-8988.45935651636,0.0,0.0,0.0,-383.3088247908163
2025-09-02,40021.952638577415,-31842.61403717,28452.605355129235,40021.952638577415,40021.952638577415,-41930.666330471075,-41930.666330471075,-41930.666330471075,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471435105018,-1794.1471435105018,-1794.1471435105018,-9479.27099120657,-9479.27099120657,-9479.27099120657,0.0,0.0,0.0,-1908.7136918936594
2025-09-03,40423.41499019913,-27784.611277870445,30367.510042704278,40423.41499019913,40423.41499019913,-39687.98401662474,-39687.98401662474,-39687.98401662474,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630251506,920.8536630251506,920.8536630251506,-9951.58948389589,-9951.58948389589,-9951.58948389589,0.0,0.0,0.0,735.4309735743955
2025-09-04,40824.87734182086,-30984.35021511642,28755.558317716725,40824.87734182086,40824.87734182086,-42660.18867411107,-42660.18867411107,-42660.18867411107,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368725562,-1600.4310368725562,-1600.4310368725562,-10402.509441484517,-10402.509441484517,-10402.509441484517,0.0,0.0,0.0,-1835.3113322902136
2025-09-05,41226.33969344259,-23973.80655799262,36838.40263435306,41226.33969344259,41226.33969344259,-34845.335845743524,-34845.335845743524,-34845.335845743524,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134655655,6641.878134655655,6641.878134655655,-10829.965784645183,-10829.965784645183,-10829.965784645183,0.0,0.0,0.0,6381.003847699067
2025-09-06,41627.80204506431,-32930.5450323173,26395.21779980346,41627.80204506431,41627.80204506431,-43793.44612529789,-43793.44612529789,-43793.44612529789,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819083121,-1903.3792819083121,-1903.3792819083121,-11232.818647635573,-11232.818647635573,-11232.818647635573,0.0,0.0,0.0,-2165.6440802335783
2025-09-07,42029.26439668603,-31696.615997460754,24865.447018747105,42029.26439668603,42029.26439668603,-44174.83639902959,-44174.83639902959,-44174.83639902959,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884227903,-1906.6827884227903,-1906.6827884227903,-11610.9054148528,-11610.9054148528,-11610.9054148528,0.0,0.0,0.0,-2145.5720023435642
2025-09-08,42430.72674830775,-31645.076179864667,30289.26263418591,42430.72674830775,42430.72674830775,-42980.39738041336,-42980.39738041336,-42980.39738041336,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154699047406,-358.09154699047406,-358.09154699047406,-11965.057637668879,-11965.057637668879,-11965.057637668879,0.0,0.0,0.0,-549.6706321056045
2025-09-09,42832.189099929485,-30384.446378543445,28698.263116058446,42832.189099929485,42832.189099929485,-44748.47710431493,-44748.47710431493,-44748.47710431493,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143491406,-1794.147143491406,-1794.147143491406,-12297.081765069523,-12297.081765069523,-12297.081765069523,0.0,0.0,0.0,-1916.2880043854457
2025-09-10,43233.651451551195,-30239.050517362415,30756.23900305326,43233.651451551195,43233.651451551195,-42346.098398197544,-42346.098398197544,-42346.098398197544,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630279401,920.8536630279401,920.8536630279401,-12609.703865471482,-12609.703865471482,-12609.703865471482,0.0,0.0,0.0,887.5530533536512
2025-09-11,43635.1138028427,-30998.516111265224,28039.087430480406,43635.1138028427,43635.1138028427,-45164.15900476764,-45164.15900476764,-45164.15900476764,-30657.248195754,-30657.248195754,-30657.248195754,-1600.43103686758,-1600.43103686758,-1600.43103686758,-12906.479772146065,-12906.479772146065,-12906.479772146065,0.0,0.0,0.0,-1529.0452019249424
2025-09-12,44036.57615413419,-22694.924676718194,36546.153313868126,44036.57615413419,44036.57615413419,-37207.04337122174,-37207.04337122174,-37207.04337122174,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134649118,6641.878134649118,6641.878134649118,-13191.673310116863,-13191.673310116863,-13191.673310116863,0.0,0.0,0.0,6829.532782912451
2025-09-13,44438.0385054257,-30965.039297268602,30349.30169023544,44438.0385054257,44438.0385054257,-46030.73389351286,-46030.73389351286,-46030.73389351286,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818934153,-1903.3792818934153,-1903.3792818934153,-13470.106415865437,-13470.106415865437,-13470.106415865437,0.0,0.0,0.0,-1592.6953880871588
2025-09-14,44839.500856717204,-32550.4186317882,30390.664747780917,44839.500856717204,44839.500856717204,-46310.91698741578,-46310.91698741578,-46310.91698741578,-30657.248195754,-30657.248195754,-30657.248195754,-1906.682788427304,-1906.682788427304,-1906.682788427304,-13746.986003234473,-13746.986003234473,-13746.986003234473,0.0,0.0,0.0,-1471.416130698577
2025-09-15,45240.96320800869,-28755.241744651656,30782.22366375057,45240.96320800869,45240.96320800869,-45043.053065094304,-45043.053065094304,-45043.053065094304,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469940903,-358.0915469940903,-358.0915469940903,-14027.713322346213,-14027.713322346213,-14027.713322346213,0.0,0.0,0.0,197.91014291438478
2025-09-16,45642.425559300194,-30161.4886554206,29450.79278853129,45642.425559300194,45642.425559300194,-46769.07761074636,-46769.07761074636,-46769.07761074636,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434966543,-1794.1471434966543,-1794.1471434966543,-14317.6822714957,-14317.6822714957,-14317.6822714957,0.0,0.0,0.0,-1126.6520514461663
2025-09-17,46043.88791059169,-27217.887670774817,33968.224408332826,46043.88791059169,46043.88791059169,-44358.46815958875,-44358.46815958875,-44358.46815958875,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630195337,920.8536630195337,920.8536630195337,-14622.07362685428,-14622.07362685428,-14622.07362685428,0.0,0.0,0.0,1685.4197510029408
2025-09-18,46445.3502733972,-30971.949098084024,30384.846572914223,46445.3502733972,46445.3502733972,-47203.331664257945,-47203.331664257945,-47203.331664257945,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036864803,-1600.431036864803,-1600.431036864803,-14945.652431639144,-14945.652431639144,-14945.652431639144,0.0,0.0,0.0,-757.9813908607466
2025-09-19,46846.81263620269,-20787.91112446972,36565.272766126785,46846.81263620269,46846.81263620269,-39307.94588270861,-39307.94588270861,-39307.94588270861,-30657.248195754,-30657.248195754,-30657.248195754,6641.8781346541855,6641.8781346541855,6641.8781346541855,-15292.57582160879,-15292.57582160879,-15292.57582160879,0.0,0.0,0.0,7538.866753494076
2025-09-20,47248.274999008194,-31761.603116519265,31139.645187113765,47248.274999008194,47248.274999008194,-48226.84582893597,-48226.84582893597,-48226.84582893597,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818880377,-1903.3792818880377,-1903.3792818880377,-15666.218351293932,-15666.218351293932,-15666.218351293932,0.0,0.0,0.0,-978.5708299277758
2025-09-21,47649.7373618137,-32678.603673086447,30046.510340982262,47649.7373618137,47649.7373618137,-48632.95241263407,-48632.95241263407,-48632.95241263407,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884318166,-1906.6827884318166,-1906.6827884318166,-16069.021428448252,-16069.021428448252,-16069.021428448252,0.0,0.0,0.0,-983.2150508203704
2025-09-22,48051.1997246192,-30909.457575208544,30810.18840713352,48051.1997246192,48051.1997246192,-47517.71251533749,-47517.71251533749,-47517.71251533749,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915470085868,-358.0915470085868,-358.0915470085868,-16502.3727725749,-16502.3727725749,-16502.3727725749,0.0,0.0,0.0,533.4872092817095
2025-09-23,48452.6620874247,-32085.586200645233,28006.015888208465,48452.6620874247,48452.6620874247,-49417.9162452651,-49417.9162452651,-49417.9162452651,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143483928,-1794.147143483928,-1794.147143483928,-16966.520906027166,-16966.520906027166,-16966.520906027166,0.0,0.0,0.0,-965.254157840398
2025-09-24,48854.12445023019,-30130.857857976305,32185.27125911517,48854.12445023019,48854.12445023019,-47196.92312150113,-47196.92312150113,-47196.92312150113,-30657.248195754,-30657.248195754,-30657.248195754,920.853663033519,920.853663033519,920.853663033519,-17460.52858878065,-17460.52858878065,-17460.52858878065,0.0,0.0,0.0,1657.201328729061
2025-09-25,49255.58681303569,-30690.465191665888,29607.202055287584,49255.58681303569,49255.58681303569,-50239.94708567,-50239.94708567,-50239.94708567,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036862026,-1600.431036862026,-1600.431036862026,-17982.267853053978,-17982.267853053978,-17982.267853053978,0.0,0.0,0.0,-984.3602726343088
2025-09-26,49657.04918644034,-21886.34789100637,37907.383838358575,49657.04918644034,49657.04918644034,-42543.827981370996,-42543.827981370996,-42543.827981370996,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134644786,6641.878134644786,6641.878134644786,-18528.457920261782,-18528.457920261782,-18528.457920261782,0.0,0.0,0.0,7113.2212050693415
2025-09-27,50058.51155984499,-33509.51946081368,27231.47029075011,50058.51155984499,50058.51155984499,-51655.37331079536,-51655.37331079536,-51655.37331079536,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281888373,-1903.379281888373,-1903.379281888373,-19094.74583315298,-19094.74583315298,-19094.74583315298,0.0,0.0,0.0,-1596.8617509503674
